wandb_id,loss variation,w_pred,w_comp,w_diss,w_pen,w_res,run name,best valid MSE,best position MSE,best angular MSE,best penetration
ie0743_b6f3nxpv,1,1.0,1.0,3.0,0.1,1.0,ie0743,10865.96277411139,0.04512192051034588,0.7728589497869254,0.016753883588338892
ie0744_8flne8b0,1,1.0,1.0,3.0,0.3,1.0,ie0744,16157.993393661582,0.10108426265331338,1.5822483785306285,0.012526544001677081
ie0745_52ixxeqb,1,1.0,1.0,3.0,1.0,1.0,ie0745,15837.42300594491,0.06880101850949727,1.9436316245918057,0.01356354773294766
ie0746_v39nphif,1,1.0,1.0,3.0,3.0,1.0,ie0746,24074.36638033243,0.07297701736551106,1.622254642972266,0.013086823869403925
ie0747_ch14nwwe,1,1.0,1.0,3.0,10.0,1.0,ie0747,21055.09747606438,0.09292368364133591,1.8381240428727856,0.014134679510315839
ie0748_9q3u3dxl,1,1.0,1.0,3.0,30.0,1.0,ie0748,15888.173201184556,0.06879988961837966,1.3918283503501139,0.012709512039055825
ie0749_4oq2pe7d,1,1.0,1.0,3.0,100.0,1.0,ie0749,15086.21244790174,0.08038098128340397,1.668471071255523,0.018146263390852464
ie0750_wjas4xwx,1,1.0,1.0,10.0,0.01,1.0,ie0750,11841.920047912154,0.06588626640196235,0.9810954498269032,0.009063691192267553
ie0751_spin6whe,1,1.0,1.0,10.0,0.03,1.0,ie0751,13679.829770655764,0.06570963670140822,1.240242399747073,0.016028590061349008
ie0752_p8mbhs8l,1,1.0,1.0,10.0,0.1,1.0,ie0752,27706.219224459182,0.1145943125699822,1.5942655475286331,0.016289986356119703
ie0753_25e3zmgc,1,1.0,1.0,10.0,0.3,1.0,ie0753,14107.452137368475,0.06340531764909993,1.0927779840026555,0.013428654102327816
ie0754_4vcklx81,1,1.0,1.0,10.0,1.0,1.0,ie0754,20296.33145095002,0.07414780737533916,1.7192613356438315,0.018412505863570516
ie0755_gh1lzbsr,1,1.0,1.0,10.0,3.0,1.0,ie0755,16647.579819823826,0.08934277113246603,1.6257590438992668,0.01326993070202923
ie0756_fhzt841z,1,1.0,1.0,10.0,10.0,1.0,ie0756,19149.19224530038,0.13222897031944233,1.813166455387881,0.009486820422572425
ie0757_10hx2qkk,1,1.0,1.0,10.0,30.0,1.0,ie0757,16209.084651221385,0.07357673692936767,1.5522035874266278,0.01715025570066289
ie0758_nz59yvqh,1,1.0,1.0,10.0,100.0,1.0,ie0758,22175.676282753873,0.11987180753080653,1.9777756792887005,0.009207126072490213
ie0759_k0n0qh0r,1,1.0,1.0,30.0,0.01,1.0,ie0759,14802.349752783566,0.10842866342692514,1.3215134549118546,0.015999523975687872
ie0760_8avczcxf,1,1.0,1.0,30.0,0.03,1.0,ie0760,17738.104716309223,0.08000413519986552,1.0923357396470752,0.013476817853066193
ie0761_pn4hnzdr,1,1.0,1.0,30.0,0.1,1.0,ie0761,22195.430308101244,0.10158581549546528,1.878746324795659,0.008086284709204094
ie0762_349sahl6,1,1.0,1.0,30.0,0.3,1.0,ie0762,14844.254817205132,0.07672103061290837,0.9415189240293923,0.016661653836406158
ie0763_zm7h2m3f,1,1.0,1.0,30.0,1.0,1.0,ie0763,10586.443472293493,0.09089784005380779,0.7470327532862904,0.010206269777794815
ie0764_csp2byjs,1,1.0,1.0,30.0,3.0,1.0,ie0764,10093.465625673456,0.09721968689741846,0.9847961008386636,0.015057236367341225
ie0765_e6qp7w69,1,1.0,1.0,30.0,10.0,1.0,ie0765,26320.543317640317,0.11669315777069156,1.535835016991546,0.0073042730552818486
ie0766_giw507oz,1,1.0,1.0,30.0,30.0,1.0,ie0766,12851.240116794132,0.09388233058743742,1.2835133904194738,0.010848030174598936
ie0767_eofqiru4,1,1.0,1.0,30.0,100.0,1.0,ie0767,13878.566549946747,0.11788568694263053,0.9325451967529854,0.009495352223471787
ie0768_dgag5uwp,1,1.0,1.0,100.0,0.01,1.0,ie0768,21661.448510452094,0.09376782874327322,1.772632253141267,0.010765797421823414
ie0769_6ms0z2v8,1,1.0,1.0,100.0,0.03,1.0,ie0769,12008.031598881029,0.08082161935765564,1.2817010007731986,0.018020589373663406
ie0770_u6u4i9wb,1,1.0,1.0,100.0,0.1,1.0,ie0770,12710.531054312243,0.07859537505376815,1.4787919009431616,0.011931034304681015
ie0771_37xwync7,1,1.0,1.0,100.0,0.3,1.0,ie0771,14956.171283680655,0.05784281098623565,1.4716380560431306,0.009228308983889004
ie0772_eosbo29z,1,1.0,1.0,100.0,1.0,1.0,ie0772,15316.50898609438,0.07805647024045897,1.3163000263663878,0.01237091965987891
ie0773_0d0otoqq,1,1.0,1.0,100.0,3.0,1.0,ie0773,14631.025473557824,0.06410834774584052,1.074869720378119,0.011500692847218835
ie0774_kbgsrp18,1,1.0,1.0,100.0,10.0,1.0,ie0774,23783.940991561238,0.07607063331658935,1.7343341786764728,0.01673580068245361
ie0775_0aelieqw,1,1.0,1.0,100.0,30.0,1.0,ie0775,11735.719229959186,0.0766960283960699,1.2105714614335725,0.015704801758376467
ie0776_za5zy6x5,1,1.0,1.0,100.0,100.0,1.0,ie0776,19160.234910117404,0.08844358356722287,1.745364966484909,0.013728856869313782
ie0777_w8j9sbae,1,1.0,3.0,0.01,0.01,1.0,ie0777,12406.216997548232,0.06364885274737045,0.9465020265078502,0.015284807816887208
ie0778_6mdjat98,1,1.0,3.0,0.01,0.03,1.0,ie0778,11460.741166437621,0.06948909170520709,1.1440267697251794,0.00872018647901125
ie0779_5yvuxbfa,1,1.0,3.0,0.01,0.1,1.0,ie0779,13739.299725792813,0.07803965319267367,1.2148541530390633,0.007788961356316721
ie0780_ujvof22p,1,1.0,3.0,0.01,0.3,1.0,ie0780,14591.269687312359,0.04072214859026883,1.1551484685990219,0.018131692015494073
ie0781_ucmrjpua,1,1.0,3.0,0.01,1.0,1.0,ie0781,25845.77797442538,0.07826608036423577,2.334830781799731,0.009444110013910304
ie0782_ooincukz,1,1.0,3.0,0.01,3.0,1.0,ie0782,14286.170684692572,0.06288162920618343,1.535274821185143,0.019293715813668448
ie0783_tfrt0cc5,1,1.0,3.0,0.01,10.0,1.0,ie0783,11241.534631907449,0.08999630475309565,0.9996313140766482,0.01811555304594306
ie0784_i5hllksc,1,1.0,3.0,0.01,30.0,1.0,ie0784,17105.593035376183,0.06707498928131173,1.596308891199384,0.010862714476006558
ie0785_bzzzgh53,1,1.0,3.0,0.01,100.0,1.0,ie0785,14548.309436393833,0.09856651382061213,1.739668701904126,0.013434015018891696
ie0786_bou7239n,1,1.0,3.0,0.03,0.01,1.0,ie0786,11825.847797634287,0.06054866201437753,1.3830461374737595,0.00977776518574146
ie0787_0mtv3lkt,1,1.0,3.0,0.03,0.03,1.0,ie0787,14081.66538583129,0.07378614028093708,1.171053434052062,0.013097652426191968
ie0788_0fgp3vz7,1,1.0,3.0,0.03,0.1,1.0,ie0788,21091.477967380713,0.08214024614065539,2.1238333299357905,0.009968747201425095
ie0789_0536j0ev,1,1.0,3.0,0.03,0.3,1.0,ie0789,13536.775963527092,0.057573448811308936,1.1632600063420784,0.016211531503503695
ie0790_vcrvl7yb,1,1.0,3.0,0.03,1.0,1.0,ie0790,14525.407671076478,0.05454634953696458,1.5884849531002778,0.013946989847671959
ie0791_pz8405s3,1,1.0,3.0,0.03,3.0,1.0,ie0791,12301.070566862487,0.07238858045316857,0.9084798442820098,0.016684539752371403
ie0792_o4heyzj3,1,1.0,3.0,0.03,10.0,1.0,ie0792,18704.889474647272,0.07337084658111954,1.3058212919185463,0.019994590488051408
ie0793_vz84hlek,1,1.0,3.0,0.03,30.0,1.0,ie0793,23562.95190683021,0.05885361324566139,1.250329268915865,0.016065759077878442
ie0794_em3jy2v2,1,1.0,3.0,0.03,100.0,1.0,ie0794,14793.1184812727,0.05442488343180899,1.1121974587907895,0.01668335383088662
ie0795_dtpqmg2d,1,1.0,3.0,0.1,0.01,1.0,ie0795,16043.400060807699,0.06266999231378376,1.4370394016861265,0.019806881530879294
ie0796_rs8qd5hk,1,1.0,3.0,0.1,0.03,1.0,ie0796,15376.592875596869,0.057582532080037684,1.6384300259191815,0.014904739990284754
ie0797_ceiwm9f9,1,1.0,3.0,0.1,0.1,1.0,ie0797,18563.569314338838,0.12017463720561712,1.9025768333191302,0.01755031630827018
ie0798_rxed8p58,1,1.0,3.0,0.1,0.3,1.0,ie0798,22759.713505834923,0.061312488688687695,1.455631239067117,0.016135739595712597
ie0799_i1cywsbc,1,1.0,3.0,0.1,1.0,1.0,ie0799,15605.358423407568,0.04717376489421078,1.3184503832064305,0.020852180996763697
ie0800_jg1w2021,1,1.0,3.0,0.1,3.0,1.0,ie0800,12302.510394169523,0.058144255487034766,1.3180753934757874,0.006171219026330034
ie0801_iv98iumc,1,1.0,3.0,0.1,10.0,1.0,ie0801,15565.45201692651,0.07570160639698975,1.088063651042376,0.01327912069506268
ie0802_sjoy72j3,1,1.0,3.0,0.1,30.0,1.0,ie0802,12577.427650827647,0.06505111734129979,0.9892877988116172,0.01920936926562982
ie0803_5yt57ujd,1,1.0,3.0,0.1,100.0,1.0,ie0803,15108.160883561231,0.06681687263956314,1.2537453291386897,0.019404138489926406
ie0804_utht1vob,1,1.0,3.0,0.3,0.01,1.0,ie0804,14504.131993727971,0.072442560454951,1.3886745506359652,0.015134295855059942
ie0805_rbbkgq86,1,1.0,3.0,0.3,0.03,1.0,ie0805,26345.04255819727,0.08744022616106609,0.8885287838134202,0.01058350058186128
ie0806_j7ekusb7,1,1.0,3.0,0.3,0.1,1.0,ie0806,16654.50919788907,0.07515558905836257,1.3513784122978696,0.01868230956731672
ie0807_fco8z56i,1,1.0,3.0,0.3,0.3,1.0,ie0807,13967.614438211542,0.10598744134705029,1.702280952193199,0.015506257410210786
ie0808_5dac70qd,1,1.0,3.0,0.3,1.0,1.0,ie0808,15787.166042126448,0.059761858188392095,1.7946995346703325,0.016095620238865144
ie0809_3b5e36sn,1,1.0,3.0,0.3,3.0,1.0,ie0809,15272.132716349053,0.06870523031677964,1.2404912040841052,0.00550539844836125
ie0810_yff74zpe,1,1.0,3.0,0.3,10.0,1.0,ie0810,17101.82369011575,0.05453730882864717,1.1114854677741328,0.011801384207813266
ie0811_2sqer400,1,1.0,3.0,0.3,30.0,1.0,ie0811,15256.041004809633,0.09557374350788932,1.4329530282194516,0.017747751762396534
ie0812_zsxk08vf,1,1.0,3.0,0.3,100.0,1.0,ie0812,16839.55058314115,0.09379368107390001,1.7498487393178515,0.020494216371746955
ie0813_0bbyndss,1,1.0,3.0,1.0,0.01,1.0,ie0813,12235.980779340767,0.05875076419342804,1.1580279547524361,0.014609746935772688
ie0814_2hvezjtj,1,1.0,3.0,1.0,0.03,1.0,ie0814,9983.54760825721,0.08028108077731902,1.0648828433190443,0.011184975100685102
ie0815_j5ikgf68,1,1.0,3.0,1.0,0.1,1.0,ie0815,16717.210667060775,0.0928830622174311,1.4986444805667563,0.010753129703874641
ie0816_lewh143a,1,1.0,3.0,1.0,0.3,1.0,ie0816,22112.47267752082,0.05908197828665022,1.6793689167657462,0.014428308952546659
ie0817_f3s2xfhm,1,1.0,3.0,1.0,1.0,1.0,ie0817,14688.984167788454,0.09667563206373736,1.1547499786977713,0.008610047542330168
ie0818_dlv5qlko,1,1.0,3.0,1.0,3.0,1.0,ie0818,14099.263669340013,0.0685982931368255,1.4714239129906042,0.010632223956631841
ie0819_ocs42nym,1,1.0,3.0,1.0,10.0,1.0,ie0819,10756.553898337292,0.08499966571509401,1.6105520383745482,0.01796702307484742
ie0820_wqrtu6h3,1,1.0,3.0,1.0,30.0,1.0,ie0820,17619.141098493932,0.05663190966660432,1.6551463671386173,0.02090042884634426
ie0821_i6jykr8g,1,1.0,3.0,1.0,100.0,1.0,ie0821,14972.45227549533,0.12156296100833748,1.4760668455434087,0.01882744992040909
ie0822_jvosz3e8,1,1.0,3.0,3.0,0.01,1.0,ie0822,15495.257114667173,0.07909568996422714,1.1118675503052888,0.010922398709527109
ie0823_r9n257fo,1,1.0,3.0,3.0,0.03,1.0,ie0823,15704.149817731504,0.0735005117719165,1.1371234900095741,0.008468172268977413
ie0824_ov4n2eas,1,1.0,3.0,3.0,0.1,1.0,ie0824,14253.101375204511,0.08171632988336122,1.652641817855553,0.019929248399679068
ie0825_lgnek9d6,1,1.0,3.0,3.0,0.3,1.0,ie0825,20444.38532606558,0.09531599327388811,1.5623557221497626,0.014089930099873721
ie0826_by0rorm8,1,1.0,3.0,3.0,1.0,1.0,ie0826,14720.082878535706,0.10161395335765258,1.2186620257116973,0.016661080843259388
ie0827_gt2iwix7,1,1.0,3.0,3.0,3.0,1.0,ie0827,20534.141855042108,0.07626448924339732,1.322974978638474,0.01909457461687645
ie0828_kd5jv1m8,1,1.0,3.0,3.0,10.0,1.0,ie0828,14770.025808281216,0.07825157369670013,1.36928075643186,0.01735673786599321
ie0829_h1v2isv7,1,1.0,3.0,3.0,30.0,1.0,ie0829,16949.24093094888,0.10639373470894567,1.3397153260737888,0.0158354085373959
ie0830_8xb399b6,1,1.0,3.0,3.0,100.0,1.0,ie0830,11268.309382748886,0.06337600391455207,1.0756843819701434,0.011935014652846975
ie0831_pd180v1h,1,1.0,3.0,10.0,0.01,1.0,ie0831,13886.772730798673,0.10903366165433641,1.6758589903891643,0.019638653898673506
ie0832_ifskdl61,1,1.0,3.0,10.0,0.03,1.0,ie0832,12936.354904438982,0.08668732999328026,1.5733787602664735,0.00253571852976702
ie0833_zowthpjn,1,1.0,3.0,10.0,0.1,1.0,ie0833,21100.55167625445,0.09644165977492607,1.6873207573487161,0.01304696824620796
ie0834_ag9ig0ph,1,1.0,3.0,10.0,0.3,1.0,ie0834,12908.675298295126,0.08484689403640126,1.1873320539867163,0.01049956923565886
ie0835_46gmfg7r,1,1.0,3.0,10.0,1.0,1.0,ie0835,17012.165179573014,0.0861762192174286,1.1889303829054598,0.017560892282982972
ie0836_f1sdptph,1,1.0,3.0,10.0,3.0,1.0,ie0836,17812.221506425205,0.07258257512709994,1.532918321373019,0.00953185210255238
ie0837_6ppbj5n5,1,1.0,3.0,10.0,10.0,1.0,ie0837,13295.913072563353,0.08201464578532498,1.5815620507261081,0.020493567922777088
ie0838_ifnap5uf,1,1.0,3.0,10.0,30.0,1.0,ie0838,16427.646666992536,0.0709781364767218,1.4570261886812659,0.018061489629873674
ie0839_crsavfvc,1,1.0,3.0,10.0,100.0,1.0,ie0839,19526.0360239411,0.09149912813167838,1.5015135403040507,0.018263162251380062
ie0840_u9l6ob0o,1,1.0,3.0,30.0,0.01,1.0,ie0840,20394.928222941693,0.0961229267867954,2.1467150139946054,0.005434602301386082
ie0841_zoqm5tvy,1,1.0,3.0,30.0,0.03,1.0,ie0841,18244.32620663605,0.08237333672997223,1.0100477107969268,0.016329672395658083
ie0842_mxhbdng7,1,1.0,3.0,30.0,0.1,1.0,ie0842,14526.924065876428,0.08019906241882302,1.022115389535339,0.012301549849367379
ie0843_d7p471ey,1,1.0,3.0,30.0,0.3,1.0,ie0843,16480.164100511935,0.08199932633764076,1.161946250188827,0.015010600865914608
ie0844_62aha3cr,1,1.0,3.0,30.0,1.0,1.0,ie0844,14313.005799698765,0.05562086389897062,1.530156688158131,0.012280589018979436
ie0845_qp1pfrf7,1,1.0,3.0,30.0,3.0,1.0,ie0845,13643.684951916197,0.06904765571484302,1.1732335076932032,0.015458444703910756
ie0846_323v53wx,1,1.0,3.0,30.0,10.0,1.0,ie0846,17266.22991455865,0.07087911323861255,1.252167678033775,0.015566243476595219
ie0847_1a6namtw,1,1.0,3.0,30.0,30.0,1.0,ie0847,23882.236418731405,0.057928717730274734,1.240001414822325,0.010682395245563225
ie0848_7hltco2q,1,1.0,3.0,30.0,100.0,1.0,ie0848,18476.859484694884,0.0722945817320198,0.9385177728645658,0.015127216275950522
ie0849_hq5vrhtn,1,1.0,3.0,100.0,0.01,1.0,ie0849,10763.413886329308,0.08196587892833809,1.1475896234306746,0.013196118868498582
ie0850_8jlmu7x4,1,1.0,3.0,100.0,0.03,1.0,ie0850,28305.002086540073,0.07527783553250275,1.9346528565642096,0.012338267536806008
ie0851_l5a21csf,1,1.0,3.0,100.0,0.1,1.0,ie0851,15706.84329018852,0.09259567417510194,1.7830958993990005,0.012345378987937996
ie0852_bjfa8ivf,1,1.0,3.0,100.0,0.3,1.0,ie0852,16658.80267662598,0.05392937682038786,1.7439605421467093,0.015837688046392316
ie0853_e10uz03x,1,1.0,3.0,100.0,1.0,1.0,ie0853,21649.83169969514,0.11202313073292554,1.5616830070275918,0.017451614033623247
ie0854_yaydjss9,1,1.0,3.0,100.0,3.0,1.0,ie0854,17653.716447682564,0.09729648865916392,1.0159638566208982,0.014258789473813241
ie0855_ctiikuu6,1,1.0,3.0,100.0,10.0,1.0,ie0855,14577.044136783888,0.06506240913150506,1.061371183036023,0.01644429390696595
ie0856_9y7d22bd,1,1.0,3.0,100.0,30.0,1.0,ie0856,20519.549015514836,0.05713965454465571,1.3170965410114375,0.012556902790835206
ie0857_nuyvhu47,1,1.0,3.0,100.0,100.0,1.0,ie0857,16388.757566239954,0.06535712917041674,0.9863347449620561,0.014474898068572759
ie0858_v9ytbmdb,1,1.0,10.0,0.01,0.01,1.0,ie0858,15397.959020827937,0.061421754173897794,1.3494092836730864,0.006792584183314326
ie0859_x2znl3db,1,1.0,10.0,0.01,0.03,1.0,ie0859,10282.134270961735,0.08067752750985595,1.1098975375016102,0.016461548517806783
ie0860_kdvjbfxb,1,1.0,10.0,0.01,0.1,1.0,ie0860,16241.14453373799,0.07863911251491883,1.5141415772954636,0.018086836629764094
ie0861_8te8wu3c,1,1.0,10.0,0.01,0.3,1.0,ie0861,15300.2188869344,0.060366984722680025,1.3753993619133613,0.01867334969971865
ie0862_3tr42xjj,1,1.0,10.0,0.01,1.0,1.0,ie0862,13411.830344338716,0.07791118103711016,1.2326527001643006,0.009854185081204645
ie0863_31z54o0i,1,1.0,10.0,0.01,3.0,1.0,ie0863,14338.871060422758,0.05592122181896296,1.0254609199512772,0.019255050482505687
ie0864_siy2hktd,1,1.0,10.0,0.01,10.0,1.0,ie0864,16746.952347212973,0.05897119184168111,1.2301797327713626,0.021003314789271664
ie0865_5k02n2hx,1,1.0,10.0,0.01,30.0,1.0,ie0865,11298.281297393356,0.06820252734074903,0.8411768568662856,0.020077466931853683
ie0866_4ebutem0,1,1.0,10.0,0.01,100.0,1.0,ie0866,15316.058469481315,0.10808001268904747,1.154229450610294,0.019414829877690238
ie0867_m5h67mzr,1,1.0,10.0,0.03,0.01,1.0,ie0867,19730.10734774758,0.07166245823852199,1.5129290284750412,0.017827079954408045
ie0868_tma7oith,1,1.0,10.0,0.03,0.03,1.0,ie0868,18787.517968293174,0.07141637439376092,1.5355302311066725,0.009845587917269721
ie0869_v4nlr4qn,1,1.0,10.0,0.03,0.1,1.0,ie0869,17232.751845947663,0.07794492407309325,1.5078782614835737,0.02056667335811558
ie0870_31ug664z,1,1.0,10.0,0.03,0.3,1.0,ie0870,17964.570663007355,0.06430122753876692,1.2376520063081884,0.016181112446759238
ie0871_ddfhcvs4,1,1.0,10.0,0.03,1.0,1.0,ie0871,19300.396177998882,0.0748015155744225,1.4871012666706078,0.013977688423111187
ie0872_tentx4x4,1,1.0,10.0,0.03,3.0,1.0,ie0872,13223.957620547477,0.0766706518016767,1.5190571835867168,0.00905513806330873
ie0873_z229l7mt,1,1.0,10.0,0.03,10.0,1.0,ie0873,14800.506497386628,0.07316279338208255,1.5092735036426652,0.011181874834217464
ie0874_cok0sa66,1,1.0,10.0,0.03,30.0,1.0,ie0874,12584.520693986264,0.06797826889250216,1.4325779577855002,0.018966723930513803
ie0875_jekoth8p,1,1.0,10.0,0.03,100.0,1.0,ie0875,24603.70077965198,0.08232734789086552,1.8284033245961282,0.019470466970031786
ie0876_2mdaqcf5,1,1.0,10.0,0.1,0.01,1.0,ie0876,22118.490041487305,0.06039832216024109,1.276791854673888,0.02078676658398627
ie0877_j61gi2rn,1,1.0,10.0,0.1,0.03,1.0,ie0877,17509.635287623467,0.07471775805240309,1.671081626141757,0.01179097533940052
ie0878_q0a0ke8c,1,1.0,10.0,0.1,0.1,1.0,ie0878,14572.716284158687,0.062066585536586685,1.4628807008735876,0.0077855146381508285
ie0879_7vz99eua,1,1.0,10.0,0.1,0.3,1.0,ie0879,16480.403334207676,0.060826627612032516,1.4252537775041443,0.01728471562893191
ie0880_6qyyoo29,1,1.0,10.0,0.1,1.0,1.0,ie0880,14267.492237652015,0.060376729658375594,1.2980281327452148,0.012030076421019062
ie0881_b03e664a,1,1.0,10.0,0.1,3.0,1.0,ie0881,13150.413006658942,0.06255199326249525,1.2517946138978113,0.017542982080839886
ie0882_6ckaq6bx,1,1.0,10.0,0.1,10.0,1.0,ie0882,15132.963624098385,0.06777232976816587,1.549594378527876,0.01391372186697597
ie0883_7ncmta9t,1,1.0,10.0,0.1,30.0,1.0,ie0883,14286.167565163221,0.13169578381082256,1.281142613846979,0.012520670834046049
ie0884_ev6y2b18,1,1.0,10.0,0.1,100.0,1.0,ie0884,16608.465823707073,0.07238771900732306,1.5498471940971,0.013219736289134188
ie0885_qgp53yz1,1,1.0,10.0,0.3,0.01,1.0,ie0885,11398.506929536661,0.11758798287105876,1.2545398875372022,0.014415100617857538
ie0886_xz8o2n04,1,1.0,10.0,0.3,0.03,1.0,ie0886,17012.61229539512,0.04470258232584354,1.2749009613457583,0.005927076755588437
ie0887_zozd4gi0,1,1.0,10.0,0.3,0.1,1.0,ie0887,21663.565925160772,0.053714824291415664,1.492950115484217,0.008802047289295442
ie0888_mxm3h2i2,1,1.0,10.0,0.3,0.3,1.0,ie0888,16802.6279723376,0.05520873448044855,1.5515618261043889,0.011521863178125761
ie0889_bnvwcrs6,1,1.0,10.0,0.3,1.0,1.0,ie0889,14800.633818890137,0.046183334073994976,1.1223075557200262,0.019854943331037732
ie0890_p067rhzu,1,1.0,10.0,0.3,3.0,1.0,ie0890,14071.594589452672,0.0567722301073743,1.485889892881931,0.013040153334567872
ie0891_m0xfkhlt,1,1.0,10.0,0.3,10.0,1.0,ie0891,12726.368069962093,0.060589466136916195,1.0413393292342144,0.019189979159862515
ie0892_193nt6qt,1,1.0,10.0,0.3,30.0,1.0,ie0892,18954.149106026754,0.0459017281600181,1.258560065209464,0.019043338672390567
ie0893_lthn5l00,1,1.0,10.0,0.3,100.0,1.0,ie0893,16324.709237214065,0.10517254796143607,1.7244210859321953,0.016644004475504938
ie0894_8g84qiht,1,1.0,10.0,1.0,0.01,1.0,ie0894,13009.106989189231,0.07306574823656774,1.4312040164944886,0.006957441588179037
ie0895_lyrsmwvr,1,1.0,10.0,1.0,0.03,1.0,ie0895,15196.866890743022,0.06082141743861148,1.3621330722845515,0.015064027592003305
ie0896_0z18ffy8,1,1.0,10.0,1.0,0.1,1.0,ie0896,16482.017904794826,0.05474551774131146,1.7905874983216954,0.01698962101062767
ie0897_nutzfm8l,1,1.0,10.0,1.0,0.3,1.0,ie0897,13517.91113774908,0.0839770104307135,1.2050424814920455,0.021575875073430152
ie0898_9meulf4p,1,1.0,10.0,1.0,1.0,1.0,ie0898,16188.562736421085,0.04495470742452267,1.2716326022065203,0.016721702321343578
ie0899_ohdby7wl,1,1.0,10.0,1.0,3.0,1.0,ie0899,15826.68191341809,0.0550106536097138,1.5197774451564015,0.015479071674298572
ie0900_n5eovtqh,1,1.0,10.0,1.0,10.0,1.0,ie0900,17123.934156394665,0.08527136415890878,1.7081595805773848,0.016875320195338613
ie0901_r0o07sxl,1,1.0,10.0,1.0,30.0,1.0,ie0901,15780.606849993545,0.07095431032332207,1.7741909790924715,0.01909223615758642
ie0902_mej1f379,1,1.0,10.0,1.0,100.0,1.0,ie0902,13612.030815762435,0.09601082195818174,1.3848146546233235,0.016519124496062184
ie0903_yq3asdbg,1,1.0,10.0,3.0,0.01,1.0,ie0903,13868.23719181267,0.12227674464031255,1.9586012854580066,0.019623342389577466
ie0904_nf2vx9dl,1,1.0,10.0,3.0,0.03,1.0,ie0904,16356.061794213729,0.08909024505220375,1.3251432337127338,0.014580745580301582
ie0905_98azlmmz,1,1.0,10.0,3.0,0.1,1.0,ie0905,14076.330657827639,0.0701178124396094,1.1493730999618514,0.012757962430232025
ie0906_h1c0tqxi,1,1.0,10.0,3.0,0.3,1.0,ie0906,14065.759972158234,0.09498138275136483,1.1333309916727448,0.016409688513944427
ie0907_f6huz4uw,1,1.0,10.0,3.0,1.0,1.0,ie0907,17648.503045705605,0.07290167844673881,1.4930055410108458,0.010596940828526892
ie0908_8tzbfe4c,1,1.0,10.0,3.0,3.0,1.0,ie0908,23808.140043458647,0.11707528116098317,1.8683061491327742,0.011902405138731118
ie0909_9za7ij4n,1,1.0,10.0,3.0,10.0,1.0,ie0909,13163.754275269126,0.06924309181107077,1.3645617036282218,0.012416241699697248
ie0910_3pzp6me9,1,1.0,10.0,3.0,30.0,1.0,ie0910,12033.800473769657,0.09036171482573259,0.9657866134533408,0.01323176790174331
ie0911_uudfp572,1,1.0,10.0,3.0,100.0,1.0,ie0911,21620.804539741024,0.07033160865582871,1.7032967426717307,0.014431740879113896
ie0912_p2qpa0x9,1,1.0,10.0,10.0,0.01,1.0,ie0912,17412.08344534646,0.08791762895425834,1.344335456813376,0.013563644599716313
ie0913_5kvs8g69,1,1.0,10.0,10.0,0.03,1.0,ie0913,20054.51712006686,0.09017120656775232,1.584359062362354,0.007766301087285964
ie0914_4a7hp7v0,1,1.0,10.0,10.0,0.1,1.0,ie0914,23814.05919597776,0.07434661946986423,1.4193633450049874,0.014586033748746449
ie0915_bphadq80,1,1.0,10.0,10.0,0.3,1.0,ie0915,12495.149746620988,0.06552827695276417,1.1390085650815627,0.00845148963472726
ie0916_bpxft83v,1,1.0,10.0,10.0,1.0,1.0,ie0916,18312.666238237813,0.0761654870822911,1.4291208340418327,0.012109236993296376
ie0917_bwfzmsps,1,1.0,10.0,10.0,3.0,1.0,ie0917,16421.737685238575,0.09067988285383995,1.5462681539466685,0.018498976652541826
ie0918_a9l5cvz7,1,1.0,10.0,10.0,10.0,1.0,ie0918,8646.358033356079,0.05707556380261887,1.0027352155349267,0.019355497093586825
ie0919_om5ysstb,1,1.0,10.0,10.0,30.0,1.0,ie0919,16087.777270293052,0.08821665924537883,0.9467360695672525,0.01890806026606324
ie0920_tchybo80,1,1.0,10.0,10.0,100.0,1.0,ie0920,24182.554813655723,0.13643897890819517,1.6749365021217675,0.015936577346859153
ie0921_eufhvlhz,1,1.0,10.0,30.0,0.01,1.0,ie0921,24641.21112175424,0.12973629120788402,1.6102140632495323,0.012620019058894313
ie0922_v5b25nb2,1,1.0,10.0,30.0,0.03,1.0,ie0922,16384.483314727986,0.09090727810252888,1.3895840255531842,0.013674235396605955
ie0923_vc4l7hq0,1,1.0,10.0,30.0,0.1,1.0,ie0923,15637.179894916047,0.056240728596981614,1.1269798904650905,0.012073425094779766
ie0924_3fzd89mg,1,1.0,10.0,30.0,0.3,1.0,ie0924,18379.355408414467,0.05941770540015059,1.4233844334237349,0.009011778953188318
ie0925_5fmmx2z9,1,1.0,10.0,30.0,1.0,1.0,ie0925,14990.817577983913,0.07090496156437144,1.203078101675003,0.017827675630214385
ie0926_ox49d2lq,1,1.0,10.0,30.0,3.0,1.0,ie0926,15542.007603109818,0.09481974636173629,1.5093815359704075,0.018473549719660042
ie0927_bug0c8er,1,1.0,10.0,30.0,10.0,1.0,ie0927,10816.245682490482,0.05932210772931572,1.1693040320571222,0.013849360269039674
ie0928_x6hsxyc8,1,1.0,10.0,30.0,30.0,1.0,ie0928,20881.327581978232,0.06169393162022742,1.979630962935412,0.014978433558066837
