wandb_id,run name,loss variation,w_comp,w_diss,w_pen,best valid MSE,best position MSE,best angular MSE,best penetration
ie0211_lzg3slyl,ie0211,2,1.0,100.0,0.1,17819.77649152811,0.13173728471514012,1.6699186641352943,0.004382939456755469
ie0212_iibs79bj,ie0212,3,1.0,100.0,0.1,13608.556212364663,0.08102377312778022,1.0470253632931583,0
ie0213_ni84lmn7,ie0213,1,1.0,100.0,1.0,16207.389146653935,0.08108617141947408,1.1702419396655768,0
ie0214_zqoo9dr0,ie0214,2,1.0,100.0,1.0,18474.85657018099,0.13523553929634255,1.5577367282827843,0.02774626514912023
ie0215_057dl3qw,ie0215,3,1.0,100.0,1.0,15080.612698944988,0.08554492128837801,1.1722910753621743,0
ie0216_2tzs0ulb,ie0216,1,1.0,100.0,10.0,13304.142016961414,0.0715594019081601,1.4837298415126063,0
ie0217_4gcxd26j,ie0217,2,1.0,100.0,10.0,16084.481057249684,0.07957012982830813,1.4002025099376962,0.011065513883914371
ie0218_l33ryzhx,ie0218,3,1.0,100.0,10.0,16078.977708335113,0.09102082821783074,1.0007582870565037,0
ie0219_ikl3t8uc,ie0219,1,1.0,100.0,100.0,15649.37049023041,0.06751383363882016,1.2794400345272472,0
ie0220_rjo2uooe,ie0220,2,1.0,100.0,100.0,18462.566796622,0.13485703165564927,1.5677085477299655,0.030701992503581507
ie0221_wszpx06w,ie0221,3,1.0,100.0,100.0,16067.843028808193,0.1305321850327336,1.455556400058795,0
ie0222_d5jv5cj6,ie0222,1,10.0,0.01,0.01,14697.743758219542,0.07104155587838418,1.4037795737706356,7.041739994543864e-07
ie0223_u0drw7s9,ie0223,2,10.0,0.01,0.01,18805.467852454945,0.08773984298649738,1.741272736995127,0.01449022765311779
ie0224_o6ygslsx,ie0224,3,10.0,0.01,0.01,18052.564392536842,0.10867411467973655,1.6895438606240527,4.182506553431978e-05
ie0225_678huwv0,ie0225,1,10.0,0.01,0.1,12848.510951911729,0.05242701430596145,1.4268714121070292,0
ie0226_6xx8afjp,ie0226,2,10.0,0.01,0.1,19095.12665366476,0.08035672732469264,1.5301072667502966,0.015738822111823505
ie0227_gkhjyexb,ie0227,3,10.0,0.01,0.1,16948.74770834614,0.09191103521612148,1.4287463710114297,0.011008313204197682
ie0228_3vc7rd6a,ie0228,1,10.0,0.01,1.0,11947.15166504884,0.06186715105139116,1.2028131580256973,0
ie0229_unk1vc0p,ie0229,2,10.0,0.01,1.0,16638.26357708741,0.08795177399538251,1.5190370210422182,0.013520532865719732
ie0230_fxkr29lk,ie0230,3,10.0,0.01,1.0,17033.21330080217,0.08266993880003703,1.4351077743349434,0.011030774846333583
ie0231_ewzz99xy,ie0231,1,10.0,0.01,10.0,16487.843224854874,0.0454284374966491,1.5404282310263357,0
ie0232_jnod56gb,ie0232,2,10.0,0.01,10.0,18320.644020326297,0.09172493938698772,1.6318973346706578,0.017249572632288487
ie0233_hll86nb5,ie0233,3,10.0,0.01,10.0,18528.175211694215,0.11709536430054035,1.6536733446920944,0.0
ie0234_4dm9be1b,ie0234,1,10.0,0.01,100.0,15106.18768826639,0.0724647297917583,0.9916633811401601,0
ie0235_2zl8dfri,ie0235,2,10.0,0.01,100.0,16247.126029417725,0.07913662237711515,1.5911000730878393,5.995404130144945e-05
ie0236_00zg2zru,ie0236,3,10.0,0.01,100.0,18079.348138524998,0.11586927522233112,1.5737301418571858,0.0
ie0237_g1l1oqou,ie0237,1,10.0,0.1,0.01,11392.420325518266,0.0458136177493488,0.832864800422033,0
ie0238_fm2n236h,ie0238,2,10.0,0.1,0.01,16002.979971001801,0.07081600491046845,1.4546775521230544,0.0
ie0239_g99xw1hk,ie0239,3,10.0,0.1,0.01,17735.997575442227,0.09020770947197118,1.5893864078730862,0.011122064444005715
ie0240_pl25rwhl,ie0240,1,10.0,0.1,0.1,9973.604637994249,0.04925099928083571,1.0314998217461135,0
ie0241_bphj6if8,ie0241,2,10.0,0.1,0.1,16313.71103480031,0.08066834897613404,1.4250330783509837,0.011296403318659946
ie0242_0078n28a,ie0242,3,10.0,0.1,0.1,17851.603950973687,0.08519339615348673,1.511773754159361,0.011077434466214606
ie0243_tjhg8cy9,ie0243,1,10.0,0.1,1.0,13192.036978302418,0.04650422389896969,1.1395466235173863,0
ie0244_gutovun4,ie0244,2,10.0,0.1,1.0,17010.34454818185,0.07597433387478203,1.484472947056695,0.011176359233672679
ie0245_9czd0432,ie0245,3,10.0,0.1,1.0,15736.801795204052,0.11390146658860176,1.4979712701546655,3.0222681936245543e-05
ie0246_ghq9pcio,ie0246,1,10.0,0.1,10.0,17972.469765431186,0.06776288560260307,1.5724727201404973,0
ie0247_h1iyavrn,ie0247,2,10.0,0.1,10.0,19509.14493951713,0.08997087560432561,1.5689700501425128,0.018534532650349232
ie0248_t11nayum,ie0248,3,10.0,0.1,10.0,16583.188659740925,0.1113445842624892,1.5377906612068335,0.001168571551648157
ie0249_asixjr78,ie0249,1,10.0,0.1,100.0,10498.120356842765,0.07389354574996107,1.3125856063610368,0
ie0250_x9l4ofs5,ie0250,2,10.0,0.1,100.0,17602.117128198523,0.07138972265913927,1.571557827072178,0.0
ie0251_ejvaa0ay,ie0251,3,10.0,0.1,100.0,15831.401186931857,0.08395203408396638,1.420723220215012,0.01107037738409027
ie0252_qbw89ui6,ie0252,1,10.0,1.0,0.01,12964.729827605213,0.0411363277630299,1.2012598523682871,0
ie0253_ixbi4sur,ie0253,2,10.0,1.0,0.01,18084.168305618856,0.08103657413381768,1.4472478902191552,0.011326278573391748
ie0254_kftqy32l,ie0254,3,10.0,1.0,0.01,16291.981769141683,0.07731264166745878,1.4172215191721858,0.011122734958234322
ie0255_xqdzh3nr,ie0255,1,10.0,1.0,0.1,20505.91335929345,0.10095895831108812,1.7076514341530966,0
ie0256_nvi4hw0f,ie0256,2,10.0,1.0,0.1,18641.7193984611,0.0818833967508348,1.691666065918132,0.01390700939243908
ie0257_xavcarhj,ie0257,3,10.0,1.0,0.1,17210.97953727194,0.11928474264699268,1.4902488665134606,0.0
ie0258_h56yajwd,ie0258,1,10.0,1.0,1.0,11878.521313438483,0.05761891363833325,1.033707246729903,0
ie0259_x7cdpxo5,ie0259,2,10.0,1.0,1.0,15776.334611777853,0.07921828063274028,1.3982787449501641,0.01105314001689744
ie0260_d5ocy55k,ie0260,3,10.0,1.0,1.0,17426.589667288863,0.11182149360369828,1.5964783415927282,0.0
ie0261_hc21wjnz,ie0261,1,10.0,1.0,10.0,16037.199531094771,0.0957555639467675,1.2278625311649987,0
ie0262_jptrfw8f,ie0262,2,10.0,1.0,10.0,18954.91413538078,0.08271026638750711,1.6740775385661095,0.02263742497914746
ie0263_oyyqzjrv,ie0263,3,10.0,1.0,10.0,16262.190410369523,0.07831821581006085,1.2895080245489883,0.010920936803627324
ie0264_xg2hkrn9,ie0264,1,10.0,1.0,100.0,16149.73329673935,0.08021392528434299,1.351327967107633,0
ie0265_eetawpj3,ie0265,2,10.0,1.0,100.0,15906.202444815477,0.07537988096637466,1.5169905740791048,0.0
ie0266_h3qrd62k,ie0266,3,10.0,1.0,100.0,16502.979388149164,0.08058213366970231,1.4610717591068403,0.011037848669094743
ie0267_9li0ecj1,ie0267,1,10.0,10.0,0.01,18406.898299624816,0.08095540594034167,1.696584027941281,0
ie0268_tuasacrz,ie0268,2,10.0,10.0,0.01,17935.77788793626,0.10273624897711608,1.6496044096705718,0.0
ie0269_br62e2z6,ie0269,3,10.0,10.0,0.01,17876.959136207774,0.08567562660744565,1.4439719610192228,0.01115710458105764
ie0270_zz0facbq,ie0270,1,10.0,10.0,0.1,19702.19710062827,0.09407471229152142,1.417315220457335,0
ie0271_gxuzn4ds,ie0271,2,10.0,10.0,0.1,17701.061550185936,0.09173915896965705,1.7121968930045197,0.004078080728278523
ie0272_ikjcnjhe,ie0272,3,10.0,10.0,0.1,17601.92701721176,0.12521463590220386,1.5636014821141153,0.0001359762451984939
ie0273_lppeehwt,ie0273,1,10.0,10.0,1.0,10706.507753954273,0.08657283720653416,1.0134811814299072,0
ie0274_3u7bj31r,ie0274,2,10.0,10.0,1.0,17906.98232161253,0.08862091826970979,1.7123242747460372,0.00020519829665498332
ie0275_4tgd7laj,ie0275,3,10.0,10.0,1.0,17752.629952595064,0.08304158880255913,1.3949458938934205,0.011066227926267878
ie0276_st1vm6jl,ie0276,1,10.0,10.0,10.0,11958.789912234595,0.0947847386015719,0.8371771737833914,0
ie0277_1u9777gc,ie0277,2,10.0,10.0,10.0,21885.978759225494,0.08882386876361528,1.7630679730804708,0.004651880558007637
ie0278_i5pupvs7,ie0278,3,10.0,10.0,10.0,17439.84297807712,0.13091352345032065,1.5595827392756305,5.053920267406091e-06
ie0279_j2tnuxfm,ie0279,1,10.0,10.0,100.0,17316.3463295857,0.07026658182131333,1.1213425433457649,0
ie0280_zcvu84g9,ie0280,2,10.0,10.0,100.0,18504.339472267693,0.09463210652690861,1.7254874121003705,0.00960542637502569
ie0281_sqy8dx9p,ie0281,3,10.0,10.0,100.0,16754.141803622886,0.08627965905319535,1.392849039553314,0.011257397824935376
ie0282_i5zb707a,ie0282,1,10.0,100.0,0.01,13276.549545056163,0.111088423123276,1.5552792837591962,0
ie0283_284uoem9,ie0283,2,10.0,100.0,0.01,17638.14909522924,0.0842058146653893,1.4583989680466434,0.011124510116860333
ie0284_2y8mraz8,ie0284,3,10.0,100.0,0.01,17321.786908450365,0.08205268947654629,1.501539685383662,0.011067845917038226
ie0285_demlh6ps,ie0285,1,10.0,100.0,0.1,14183.681269813478,0.07271391052171321,1.1514687226569755,0
ie0286_tyvb08ri,ie0286,2,10.0,100.0,0.1,17584.924636538686,0.13214598689056622,1.641409822154316,0.0
ie0287_z3ykwgct,ie0287,3,10.0,100.0,0.1,17427.681832445727,0.12807305696254856,1.6090695990987562,0.0002571902278173391
ie0288_knh52skt,ie0288,1,10.0,100.0,1.0,17392.668047843963,0.09185796775543273,0.9818260618449873,0
ie0289_j6066w63,ie0289,2,10.0,100.0,1.0,19530.453360544074,0.13329620796721134,1.699801101618648,0.00018266312646269953
ie0290_3dtbfuzk,ie0290,3,10.0,100.0,1.0,18292.94888645873,0.1251466510252596,1.6099219011821972,0.00019863607088986567
ie0291_eg1u2ukv,ie0291,1,10.0,100.0,10.0,14330.891458962451,0.07163369362845202,1.1795762081817052,0
ie0292_79qib3vz,ie0292,2,10.0,100.0,10.0,18987.674639731056,0.10218033043323982,1.6089807237164124,0.019149595455852306
ie0293_e3uswe6z,ie0293,3,10.0,100.0,10.0,17689.951828340407,0.07812003560025954,1.5416307111827434,0.011269396874826271
ie0294_588p4zu1,ie0294,1,10.0,100.0,100.0,9118.830051033638,0.09757658567656746,0.8107436998972691,0
ie0295_yoqq5fwb,ie0295,2,10.0,100.0,100.0,16684.19991875439,0.07672956547028162,1.4485268226895935,0.011005812686752233
ie0296_urr4vwxj,ie0296,3,10.0,100.0,100.0,27840.482551459572,0.130077428547469,1.8235394593051277,0.0001940944366732135
ie0297_i8w9s2lc,ie0297,1,100.0,0.01,0.01,7058.822531026274,0.03204883378138977,0.9520660885962992,0
ie0298_900cu2o6,ie0298,2,100.0,0.01,0.01,19463.596035160834,0.11654422268490328,1.662378827458309,0.0004014359923873212
ie0299_2n13f47m,ie0299,3,100.0,0.01,0.01,21186.59939014218,0.13303696598352854,1.7502009209890987,2.123246418065106e-05
ie0300_x8ijnc1s,ie0300,1,100.0,0.01,0.1,14335.132504758129,0.04114018479135636,1.0074671256090668,0
ie0301_v0ya2f4o,ie0301,2,100.0,0.01,0.1,18391.398918829414,0.10913826306481546,1.6254444183144376,0.014140465794831344
ie0302_7h2ffr3l,ie0302,3,100.0,0.01,0.1,17195.749816952415,0.08524407170809434,1.4527900251698533,0.010932979344874427
ie0303_0lrc7b83,ie0303,1,100.0,0.01,1.0,12935.25339120056,0.037356140055373785,1.1471729628395497,0
ie0304_fnwsyshh,ie0304,2,100.0,0.01,1.0,23935.739151430367,0.11986467386628019,1.8506636110903778,0.0022733301180275782
ie0305_13vbeug6,ie0305,3,100.0,0.01,1.0,17920.127245891024,0.07802425579219274,1.517927613091669,0.011226365238502532
ie0306_h9pzcwlb,ie0306,1,100.0,0.01,10.0,10343.89630967772,0.058654951124940846,1.3884088437625142,0
ie0307_cnz7kjab,ie0307,2,100.0,0.01,10.0,16971.81803958933,0.1100138959276376,1.6363191273746402,0.012153116807154361
ie0308_08aayam5,ie0308,3,100.0,0.01,10.0,18439.315855860983,0.12918885655937967,1.7428833687447052,1.414647947171934e-05
ie0309_abqpr3ql,ie0309,1,100.0,0.01,100.0,7940.230263974074,0.03681878973095705,0.8035556860413797,0
ie0310_lrvnq0nk,ie0310,2,100.0,0.01,100.0,16816.926721402662,0.11892271371157129,1.5523455871147265,0.0023709657894593395
ie0311_spxf670w,ie0311,3,100.0,0.01,100.0,20011.989826849087,0.12043605860033017,1.6917456618803257,0.0002570411224235869
ie0312_jvrhy0oc,ie0312,1,100.0,0.1,0.01,7871.133888906239,0.061204487361659995,0.9769616664983605,0
ie0313_lcvzr12m,ie0313,2,100.0,0.1,0.01,19063.23803934808,0.12096593546221075,1.6568940945228956,0.0
ie0314_tkaxzadu,ie0314,3,100.0,0.1,0.01,15808.860567715867,0.08328268036018942,1.3996972991665102,0.010905377955846837
ie0315_kgza1lyh,ie0315,1,100.0,0.1,0.1,12523.368376772742,0.0562661602528849,1.3485352683859302,0
ie0316_ru6h5ron,ie0316,2,100.0,0.1,0.1,16697.960549969903,0.12673776712411436,1.573062756430771,0.0
ie0317_qmd7dj1h,ie0317,3,100.0,0.1,0.1,17032.892265096736,0.0884220455279493,1.4608113059109264,0.011139137425331451
ie0318_vx1nnjln,ie0318,1,100.0,0.1,1.0,11196.459939592523,0.05892835254625602,0.9647746404989803,0
ie0319_m3gxl0xj,ie0319,2,100.0,0.1,1.0,16714.57516761373,0.09135678229500496,1.4274263677904142,0.011029365052587566
ie0320_92iehlra,ie0320,3,100.0,0.1,1.0,18263.533932477883,0.13285463614771795,1.7337570570126581,0.0
ie0321_ib9258db,ie0321,1,100.0,0.1,10.0,11634.660912231699,0.04375371939596851,1.2043438185865198,0
ie0322_7qwjdmni,ie0322,2,100.0,0.1,10.0,23383.76725910729,0.12201751884796816,1.8483717805812783,0.0
ie0323_93hmfgji,ie0323,3,100.0,0.1,10.0,16402.369116836897,0.12378295555236671,1.5006771043939198,1.5573432952059066e-05
ie0324_p1yvd00i,ie0324,1,100.0,0.1,100.0,12146.920363650072,0.03659335298003187,0.8740345074407994,0
ie0325_x3tyojhs,ie0325,2,100.0,0.1,100.0,17667.02660218603,0.08652348389355502,1.4527968563977545,0.011213965049064039
ie0326_f3377vw6,ie0326,3,100.0,0.1,100.0,17837.581225751674,0.1258335563739644,1.660294921397828,0.00026638956445138604
ie0327_at55vig8,ie0327,1,100.0,1.0,0.01,26126.609812775052,0.08963914601694221,1.9316751539470431,0
ie0328_44oxo8lq,ie0328,2,100.0,1.0,0.01,17891.646319084757,0.104005170277433,1.696843548793845,0.002489655914922761
ie0329_tgusp2so,ie0329,3,100.0,1.0,0.01,19669.509484259688,0.1241323813758152,1.6562749108589079,2.48552006816156e-08
ie0330_qf6ed6kk,ie0330,1,100.0,1.0,0.1,11600.959060488047,0.060312356344626374,0.7390885224902415,0
ie0331_1yybi3y7,ie0331,2,100.0,1.0,0.1,17647.021539048685,0.08832934187953388,1.45252527448547,0.01109790896439517
ie0332_q9yv6eec,ie0332,3,100.0,1.0,0.1,17944.095403030333,0.13929244670464963,1.7576180693283003,0.0
ie0333_b9dtx7zb,ie0333,1,100.0,1.0,1.0,17240.951986760665,0.04859563558690595,1.2272417992512537,0
ie0334_dzs1e0sf,ie0334,2,100.0,1.0,1.0,17207.725946923634,0.08096385824739771,1.305508933787824,0.011054548499401913
ie0335_isu5g8aa,ie0335,3,100.0,1.0,1.0,17030.624911104445,0.12686482525269172,1.63506322781029,9.934184404357186e-08
ie0336_y32rc1k4,ie0336,1,100.0,1.0,10.0,14725.548812084578,0.07368511249655088,1.6030558125155738,0
ie0337_mrlpw9s2,ie0337,2,100.0,1.0,10.0,17937.155365488165,0.09821213004482718,1.6903459884531398,0.016190428224769814
ie0338_sihvwyy9,ie0338,3,100.0,1.0,10.0,16874.03580283666,0.08048217754695612,1.467208689369294,0.011167920643270716
ie0339_lfr66soq,ie0339,1,100.0,1.0,100.0,15586.42049297535,0.08990070770916336,1.4828769649703684,0
ie0340_q3v2pkg9,ie0340,2,100.0,1.0,100.0,17823.452854235802,0.11568993800918673,1.6444956888023219,0.010636307482901605
ie0341_gu7injrt,ie0341,3,100.0,1.0,100.0,18752.936381671876,0.11930804441586937,1.657649275631214,3.425010033890392e-08
ie0342_nb0hdd22,ie0342,1,100.0,10.0,0.01,19806.283860051695,0.0538511383318757,1.7809058758399037,0
ie0343_d1o9ue12,ie0343,2,100.0,10.0,0.01,16505.516348112127,0.12122807494602092,1.6409046524153212,0.005483185890726213
ie0344_c5y3dr7e,ie0344,3,100.0,10.0,0.01,18070.85542782207,0.08570495716666444,1.4641160118158623,0.011134403726976739
ie0345_n8edyrcy,ie0345,1,100.0,10.0,0.1,19713.87442504152,0.12478093170232489,1.5144870551223872,0
ie0346_gyzauue3,ie0346,2,100.0,10.0,0.1,16975.095718928602,0.11629995977657785,1.6275554624546866,0.0012054548400895653
ie0347_wxn7ht6i,ie0347,3,100.0,10.0,0.1,17142.004091044735,0.0823346915344292,1.348616467524327,0.011149488111880487
ie0348_b2yk7lsq,ie0348,1,100.0,10.0,1.0,13451.749989833304,0.07231647057175469,1.0039680220742795,0
ie0349_yv0skp59,ie0349,2,100.0,10.0,1.0,19831.643070242797,0.1021176730792439,1.832080350987302,0.01022346425997542
ie0350_muizzgaf,ie0350,3,100.0,10.0,1.0,16284.695380256937,0.08700365673993196,1.4079804682615493,0.011043340871606846
ie0351_jej2hr6o,ie0351,1,100.0,10.0,10.0,15975.342960053624,0.07210686596819585,1.1094420415260289,0
ie0352_j5zx85ln,ie0352,2,100.0,10.0,10.0,17642.3795264671,0.11671224125185205,1.490005924349508,0.016327681787505363
ie0353_in46sixm,ie0353,3,100.0,10.0,10.0,17288.631201327444,0.12052754427667159,1.6475191887238774,1.0850097117522753e-05
ie0354_6py0945j,ie0354,1,100.0,10.0,100.0,14789.880460212933,0.06695036825190448,0.8228084563572542,0
ie0355_ji1upvo1,ie0355,2,100.0,10.0,100.0,18464.760092402073,0.10749867967180146,1.686697932047218,0.015355372079600478
ie0356_ri3efjxr,ie0356,3,100.0,10.0,100.0,17461.68719978392,0.08615490129484206,1.5199713845871972,0.011102933698457341
ie0357_85it55zp,ie0357,1,100.0,100.0,0.01,10909.13681015248,0.08743227593030622,1.1583612972001676,0
ie0358_jyp5byaj,ie0358,2,100.0,100.0,0.01,17329.581552714095,0.08616446100364061,1.4298863839825882,0.011031195360237054
ie0359_cfffs1sy,ie0359,3,100.0,100.0,0.01,16414.088557344854,0.1249782225878566,1.4538005219896508,0.0006636028496907977
ie0360_qo8yexhu,ie0360,1,100.0,100.0,0.1,11358.368127967415,0.06573846953869127,0.8996240251043366,0
ie0361_ttbk51e8,ie0361,2,100.0,100.0,0.1,17487.997690557997,0.09162420660920309,1.3955200304688653,0.010960588788665378
ie0362_w51na8nv,ie0362,3,100.0,100.0,0.1,16541.528279636575,0.08572796494658212,1.505972577550796,0.011133998308815184
ie0363_j40e7928,ie0363,1,100.0,100.0,1.0,16437.165569686837,0.06100944871216516,1.4957006765843817,0
ie0364_m201ngsh,ie0364,2,100.0,100.0,1.0,17850.038869039647,0.08017319190470218,1.4738177979830387,0.011173863021455038
ie0365_7660zdgd,ie0365,3,100.0,100.0,1.0,16396.36303087447,0.13197671354656718,1.594629535420507,1.6724176765136533e-07
ie0366_9n8gkgbe,ie0366,1,100.0,100.0,10.0,16550.318164322016,0.07233828498022778,1.4880995468449831,0
ie0367_sy9mu96o,ie0367,2,100.0,100.0,10.0,18635.741322839654,0.1286071039582124,1.7465809873640223,0.008320392739201484
ie0368_gyzj7tki,ie0368,3,100.0,100.0,10.0,17699.620007975594,0.07854254951295213,1.5626606049842442,0.011054992217027331
ie0369_gd2vqr9j,ie0369,1,100.0,100.0,100.0,14784.214304637117,0.0888525853222897,1.6857579400658893,0
ie0370_q427jecr,ie0370,2,100.0,100.0,100.0,21036.542619250205,0.14411181495157135,1.8540875195881195,0.0
ie0371_lpccac8n,ie0371,3,100.0,100.0,100.0,16618.350940211334,0.0787797136785324,1.4538537858156204,0.011169850124462217
